FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,label
-0.0305085603993661,0.0145565149331422,-0.0262327028651146,0.0106511151930347,0.0264699886586047,-0.0050338429013343,-0.0147692534386794,-0.0144630715799555,0.012495685916945,3.0
-0.0250340601080182,0.0158817841225791,-0.0247962400126808,0.0082669791146313,0.0252167150330118,-0.0054316247226069,-0.0150731578596955,-0.0168436009740526,0.0141107953960614,3.0
-0.0226909798354657,0.017969841604875,-0.0234521176483875,0.0072271505447767,0.0238148467597135,-0.0059758049032615,-0.0141347119800393,-0.0187645432478587,0.0144302246130798,3.0
-0.022116783246408,0.0195917387525954,-0.021142275544164,0.0072627027774055,0.0239536804759313,-0.008229539035393,-0.0137058509521625,-0.0200656836682762,0.0140225360016578,3.0
-0.0240802097954005,0.0206979998514682,-0.019475532747121,0.0083296089258864,0.0267292281650384,-0.0119549622934883,-0.0146899667485319,-0.0207376843430775,0.0138749942373482,3.0
-0.0299460569531585,0.0238288478080982,-0.0182238233749558,0.0095500847233991,0.0311783408677774,-0.0159703689368856,-0.016460549426805,-0.0212522803962766,0.01310112027429,3.0
-0.0428888727437869,0.011979973107127,-0.0164453916256739,0.0126728752201197,0.0259192079530427,-0.0119966201158544,-0.0049932708960798,-0.0078690453994045,0.0094211474944813,4.0
-0.0402291258143781,0.0132038396583201,-0.0160927290509794,0.00907308696828,0.0276740453412258,-0.0112578061729526,-0.0029017661942079,-0.0105990546255219,0.0075942790844165,4.0
-0.0370599006859533,0.0151856849515069,-0.0166851015261954,0.0060839074062143,0.0276640222787228,-0.0104537804707791,-0.0022216834763013,-0.0121047939084864,0.0072819132888729,4.0
-0.0335950303594004,0.0172694643477286,-0.0203330320671906,0.0049354596663597,0.0254110730775855,-0.0089021208962646,-0.0045870891851826,-0.0104371558900513,0.0085685692322371,4.0
-0.0302392083986492,0.0178456128952163,-0.0238170388259116,0.004400160985216,0.0245561800423544,-0.0083037109817825,-0.0083438431693735,-0.0082894198820551,0.0104867534202197,4.0
-0.0307201970720629,0.0172275551316627,-0.0252167716096687,0.0047310742636252,0.0261827583121549,-0.0088775003327908,-0.0116963992722277,-0.0071706751846698,0.0124869622994426,4.0
-0.0335979375007056,0.0171602180694078,-0.024842499305432,0.0060513511507489,0.0287846687155015,-0.0103107096456912,-0.0142016561459961,-0.008266147622026,0.014321844785429,4.0
-0.0369996140662212,0.0167987591851395,-0.0232207078027187,0.0078359251813566,0.0312854853634178,-0.0114451988099696,-0.0151936427351977,-0.01090893177678,0.0151898864897446,4.0
-0.0376310869013361,0.0160429882172155,-0.0231343413885372,0.0079940583613187,0.0323419488067585,-0.011007244823901,-0.0137138715175394,-0.0131772540683976,0.0151705892560026,4.0
-0.0375633838309146,0.0154730684378979,-0.0246799039605418,0.0080927686069816,0.030627046659264,-0.0096333171085528,-0.0106742164795352,-0.0134731437608878,0.0155317885007505,4.0
-0.0383681841103165,0.0151331711477106,-0.0264523032456274,0.0095820144335179,0.0270048045932054,-0.0083126067236971,-0.0078450029845645,-0.0124339377501675,0.0165858784340127,4.0
-0.0401549108392707,0.0152371226677606,-0.0285632359845701,0.0122330119438087,0.0238996391744746,-0.0077218215398997,-0.0062000311513061,-0.0113147441122163,0.0177843061568578,4.0
-0.0417489940656589,0.015625260102514,-0.0307192319364298,0.0142834589549118,0.0241497250799335,-0.0078799302673883,-0.0060964242700191,-0.0113515052009407,0.0173851679166479,4.0
-0.0428369325844487,0.0152038120016538,-0.0323529054082862,0.015632793678952,0.0272158156282189,-0.0082830054235535,-0.0068334897758844,-0.01320010023352,0.0164285404616196,4.0
-0.046251542458817,0.0135477428758264,-0.0328193795179013,0.0179947129508675,0.0300083295322141,-0.0081601852602986,-0.0081836183573695,-0.0143231968090733,0.0159291785420863,4.0
-0.0486092227859308,0.0107089974852029,-0.0345297514971028,0.0197786481053866,0.0313185034268428,-0.0074554812633287,-0.0091486576386379,-0.0129301278491349,0.0163581536989899,4.0
-0.0457978674930388,0.0082051513193294,-0.0348778740285968,0.0178703287224232,0.0312943401284727,-0.0080114755705357,-0.0084832012129436,-0.010001166094153,0.0168628904294899,4.0
-0.0439104647815663,0.0086813192164006,-0.0325466932351431,0.014872805013938,0.0303727309798917,-0.0102885994728022,-0.0073741393672627,-0.0073406520594541,0.0179432246006411,4.0
-0.0420884394274712,0.0119004391581144,-0.0311315359825522,0.0136083694064744,0.029171848900108,-0.0130810153053692,-0.0073448437658986,-0.0075293741873659,0.0196531857075176,4.0
-0.0415199666205043,0.0166407885271784,-0.031318952662801,0.0135436132790096,0.0276811509136668,-0.0149418934509677,-0.0071406646009276,-0.0090210272785595,0.0207560806755029,4.0
-0.0436756232833954,0.0199709029022447,-0.0326041269694769,0.014033993526344,0.0269249606973843,-0.0145907763969748,-0.0073193656577387,-0.0090693170855941,0.0201388323838536,4.0
-0.0462600442269538,0.0207379528603771,-0.0348701744446049,0.014720989997494,0.0268223479226556,-0.01187598218383,-0.0086457316948105,-0.0077670639235594,0.0182583800117552,4.0
-0.046969336800557,0.0199508646565524,-0.0367343989013823,0.0152071278897572,0.0269480779953804,-0.008174886275896,-0.0104955905056823,-0.0071160191058546,0.0157383541452325,4.0
-0.0455650028968742,0.0178970501898984,-0.0350048692058697,0.0145807732415356,0.0278398403720159,-0.006911761778679,-0.0119248450538497,-0.0070570005860161,0.013882957003114,4.0
-0.0426709956679617,0.0147024063704817,-0.0313580291513341,0.0130758895086317,0.0296988914586532,-0.0074812194426006,-0.0122595248335525,-0.0080933066502439,0.0130519036398141,4.0
-0.0391863053939429,0.0125027561977865,-0.0285514265194141,0.0106552297187789,0.0319078808957877,-0.0087641869206666,-0.0120549166793022,-0.0103517062036984,0.0142464407420265,4.0
-0.0378323999820385,0.0133864432165586,-0.027464929952307,0.007373029238993,0.0329743297031305,-0.010086647221414,-0.0115167545963503,-0.0112703653551737,0.0169089910920859,4.0
-0.0392836221917484,0.0148774779330327,-0.027728734684989,0.0048538033276828,0.0320152022261116,-0.0100530601667033,-0.0109924038439913,-0.0092631544607086,0.0195613592893872,4.0
-0.0409501890699056,0.014217766013806,-0.0282800686740398,0.0032959497223434,0.0306829615755624,-0.0093011359092006,-0.0101582617073442,-0.005979463621598,0.0215081317977889,4.0
-0.0424927198323278,0.012133331160911,-0.0282790049517552,0.0027562225282946,0.0300043525462826,-0.0081485575331513,-0.009467638062872,-0.0033072170421883,0.0219663479877303,4.0
-0.0437225504737568,0.0118773029856157,-0.0278938418966727,0.003796267771145,0.0299186744894881,-0.0077391540430459,-0.010368124095182,-0.0027217987371799,0.0210652938064755,4.0
-0.0433154666191528,0.0134664506344576,-0.0277769968532975,0.0063037631395568,0.029041464767755,-0.008209721069231,-0.0120889729995651,-0.0035832951093917,0.0195329497340648,4.0
-0.0416160689456029,0.0161340248494316,-0.0272573438984871,0.0081256140381419,0.0277578023145678,-0.0093954152042835,-0.0124291967871393,-0.005089135387019,0.017386890460444,4.0
-0.0392603912137909,0.0187198608452752,-0.0251678554421495,0.0086833551631838,0.025992651398649,-0.0112229729526621,-0.0106865265443355,-0.0066342179040574,0.0151218465690483,4.0
-0.0387458482000193,0.0200351465852751,-0.0247509514992643,0.0084182631869441,0.0261929786957862,-0.0130554389635618,-0.008147920769575,-0.007647894815193,0.0142787125035005,4.0
-0.04077529811228,0.0206564153927205,-0.0265114089616442,0.0085466078804666,0.0287721557809528,-0.0145054408629382,-0.0075010047207254,-0.0081189356046913,0.0145697633390811,4.0
-0.0414323792545815,0.0211326562361476,-0.0285943875886117,0.0087126903904729,0.0312209473788989,-0.0151633039195474,-0.0089628147167349,-0.0079813134132495,0.0141965713949321,4.0
-0.0402736367911762,0.0207799562416596,-0.0298390056361835,0.0081409690084384,0.0322972572968044,-0.0154779878522043,-0.0107274889232665,-0.0065872215108105,0.0141708634523336,4.0
-0.0386645658148546,0.0190445043416476,-0.0302913112103615,0.0078863239530098,0.0315799553428827,-0.0145645694479418,-0.0127623432350311,-0.0040068712463772,0.0142838517204079,4.0
-0.0390393098018078,0.0175913914899777,-0.0284628854575259,0.0087866388875024,0.0284953198154382,-0.0130673146143828,-0.013896582857039,-0.0017527470677187,0.0148329381552265,4.0
-0.0388598063024281,0.0166655145461044,-0.0254904096961244,0.0108656529653361,0.0245785691866503,-0.0118419836052982,-0.0148394038766258,-0.0017353305936522,0.0157067974441458,4.0
-0.0384915482972714,0.0157571018153045,-0.0227250771760817,0.0135052528880554,0.022325267912311,-0.0120610916374314,-0.015310439168314,-0.0039878187312062,0.0173295662283933,4.0
-0.0398411899784597,0.0139662403440287,-0.0227779518915778,0.0161630838409472,0.0217640410651571,-0.0120616740892433,-0.0154040522122128,-0.0052863734159264,0.019516058930622,4.0
-0.038900104935101,0.0121363731728325,-0.0259071749562476,0.0165240078186359,0.0219053099543184,-0.0113709722893738,-0.0151109460326557,-0.0055907101388286,0.0222295228038756,4.0
-0.0348459211142978,0.0127175277160007,-0.0294441620238395,0.0134197054537337,0.0228893546571045,-0.0107122736863577,-0.0155855841262226,-0.0057739148934282,0.0238698378635877,4.0
-0.0285705225017817,0.0145920354657264,-0.0295942277255881,0.0078199033229487,0.0224395234736242,-0.0101171271645307,-0.0157679094933821,-0.0047637222137902,0.0232616138906721,4.0
-0.0237119647516886,0.0154227947508379,-0.027621273857714,0.0025950986337791,0.0218814509541308,-0.0095506502098396,-0.0142448917353996,-0.0042386241557277,0.0218426724454917,4.0
-0.0218106725691753,0.0156930652129847,-0.0266622089551284,0.0003302869311518,0.0221165533160481,-0.0093609838429629,-0.0125023071331029,-0.0051130142276288,0.0209601720231104,4.0
-0.020481470918454,0.0165375642292538,-0.0276725160061269,0.0010561171136281,0.0221332683366708,-0.0092649956406991,-0.0132245210978813,-0.0058125438883221,0.0197379660810409,4.0
-0.0202588519160214,0.0170845939652261,-0.0298686254046293,0.0051171149122705,0.0219251213046608,-0.0104346574052635,-0.0157242664231688,-0.0059248485936546,0.0192352214216841,4.0
-0.0249655300306678,0.0168935731771726,-0.0329258948666915,0.0110676671735746,0.0217478277873935,-0.0122108984722446,-0.0154384628321687,-0.0062134453735366,0.0208101981734238,4.0
-0.0308667401616024,0.0150701761837084,-0.0357925754572883,0.0168870626067439,0.0203390191698339,-0.0129413072512806,-0.012255611142292,-0.0067196742747609,0.0237335196687329,4.0
-0.0362577615100007,0.0133968552184697,-0.0388560506190214,0.0212677642840361,0.0189682420806575,-0.0118167702214108,-0.0090226287552641,-0.0075043031728135,0.0256963230883809,4.0
-0.0401272608228542,0.0147061315163616,-0.0399339099121892,0.0219619458888078,0.0183291933110021,-0.0107355827542064,-0.0063748185168566,-0.0084907589151324,0.0258560079027074,4.0
-0.0409939371582165,0.0163179531423887,-0.0386440962941507,0.0199457292259289,0.0186299829383175,-0.0106138191697367,-0.0052522777384345,-0.0088068603163929,0.0251741308446665,4.0
-0.0400677882486062,0.0169038866070497,-0.037707731607567,0.0172273556289246,0.0199238994990024,-0.0100606546496667,-0.0053865313209617,-0.0086529820451992,0.0236133460430492,4.0
-0.0398161371766447,0.0172615230978414,-0.0387839189190517,0.0154877806003387,0.0215556091437553,-0.0089847055257561,-0.0055118418341438,-0.0089092877847148,0.0224577270052265,4.0
-0.0402071609253125,0.01731043186347,-0.0395103448067468,0.0155728840072237,0.0232756611096552,-0.0091216378046449,-0.0060642227284981,-0.010049270687839,0.0223787302830192,4.0
-0.0398302463034642,0.0173380596148652,-0.0391618125521788,0.0150602760723912,0.0252104077261632,-0.0099620049061737,-0.0060040766854891,-0.01209120785727,0.022757830574022,4.0
-0.0382713841631424,0.0167570277124985,-0.0384034345899317,0.0115920074365144,0.0271868355852682,-0.0097389573137601,-0.0038246636710553,-0.0137890931396404,0.0228273858589364,4.0
-0.0376674060367011,0.0155092018018047,-0.0365077276352385,0.0079812173060828,0.0286591354245295,-0.0090614678268058,-0.0015804721587886,-0.0149702564522832,0.0233068858349562,4.0
-0.0376276369865102,0.0132340037427621,-0.0345188607462569,0.006469759109469,0.0292235347678607,-0.0083105793194617,-0.001334065155518,-0.0148894032235633,0.0241092005272212,4.0
-0.0390730578750546,0.0121704185816766,-0.031500369968241,0.0056322507642888,0.0286532721533211,-0.008410181167488,-0.0014797066922489,-0.0131551247305442,0.0244875289288744,4.0
-0.0425623995751616,0.0131513070384597,-0.028661610400232,0.004544907621758,0.0278331280547203,-0.0089766968239886,3.0089447885628395e-05,-0.0113129137766856,0.0242872915092087,4.0
-0.0455505838433513,0.0150003603737637,-0.0286684370097263,0.0028423810935382,0.0274323522360028,-0.0085157376650053,0.0016738282811656,-0.0096929928561579,0.023995114013488,4.0
-0.0449905093425576,0.0181291991499674,-0.0305852714669006,0.0006833267488163,0.026032337995939,-0.0069020118186539,0.0011916733010878,-0.007749707413698,0.0228101943542622,4.0
-0.0389496939176936,0.0202348031378868,-0.0317644851558348,-0.0020881220533239,0.0238557581631952,-0.0055643381978905,-0.0010303640815348,-0.0057999385697986,0.0213433389404396,4.0
-0.0309736442745864,0.0192973999549395,-0.0308557373621397,-0.0047647363375558,0.0222329573540355,-0.0053346240669989,-0.0032874017968584,-0.0039345818190066,0.0205750442085226,4.0
-0.030399137529231,0.0169681064330115,-0.0302353713603487,-0.0032583718701324,0.0211364475184938,-0.0050687693717914,-0.005451126800116,-0.0017201920956984,0.0208898732633274,4.0
-0.0367449783138801,0.0152582943911898,-0.0305447813865714,0.0020551640715931,0.0196846617470022,-0.0052646963761483,-0.0071713965493032,0.0014309190295886,0.0218096315540713,4.0
-0.0434177704630458,0.0156399304675267,-0.0318129190962928,0.0076845524573138,0.0183399925401166,-0.0057821411006314,-0.0081164587133438,0.0031509690317481,0.0221358317695433,4.0
-0.0486589150008932,0.0188878083744272,-0.0326980148702884,0.0111547069842,0.0172406614543478,-0.0068095309182458,-0.0088544678382752,0.0039099627526638,0.021852323821766,4.0
-0.0503560128842885,0.0228360506300753,-0.032309580355827,0.0117056109237132,0.017296364629837,-0.0073537008648263,-0.0101437640725785,0.0026266480163229,0.020813433322035,4.0
-0.0464139266872962,0.024645835574188,-0.0309619091666308,0.0102553854381681,0.0188539429636172,-0.0077923436466132,-0.011729169018024,-0.0012932679004097,0.0198882718058434,4.0
-0.0422992752457224,0.0243645885402138,-0.0276580102516031,0.0100152005921175,0.020785874435151,-0.0090998610284993,-0.0133153353506002,-0.0055826129618776,0.0187449718237312,4.0
-0.0412696853289927,0.0238132989200706,-0.0238507684755215,0.0112187104337085,0.0231067150100714,-0.0108554994109036,-0.0138779998566268,-0.0098737255303849,0.017150521832556,4.0
-0.0432592886519881,0.0243947126461512,-0.0210039925433963,0.0124089279004818,0.0256274378877501,-0.0128068503453657,-0.0134964171602324,-0.0125338904710905,0.0150264898198821,4.0
-0.0478354835534371,0.0270467437545127,-0.0199870700696531,0.0136668782184129,0.0263251975696667,-0.0137692533315321,-0.012539581069648,-0.0127569790077353,0.0126466471137691,4.0
-0.0508507748349285,0.0306438058591929,-0.0214444287988561,0.0148630352427973,0.0246527673325089,-0.0126632078398045,-0.0120505524902924,-0.0122394857743394,0.0106229267832654,4.0
-0.0474180892978776,0.0326672353766327,-0.0234387875347356,0.0124940311651579,0.0233495610663958,-0.0108392577762923,-0.0116140029015183,-0.0120255781237941,0.0091586538054354,4.0
